PURCHASE_ORDER_ID,PURCHASE_ORDER_NUMBER,PURCHASE_ORDER_DATE,REVISION_NUMBER,SUPPLIER_ID,SUPPLIER_SITE_ID,BUYER_EMPLOYEE_ID,PURCHASE_ORDER_TYPE,PURCHASE_ORDER_STATUS,CURRENCY_ID,PAYMENT_TERMS,SHIPPING_TERMS,SHIP_TO_SITE_ID,SHIP_TO_LOCATION_ID,BILL_TO_ORGANIZATION_ID,TOTAL_PURCHASE_ORDER_VALUE,VENDOR_REFERENCE_NUMBER,ERP_SOURCE_SYSTEM,VALID_FROM_TIMESTAMP,VALID_TO_TIMESTAMP,IS_CURRENT_FLAG,CREATED_BY_USER,CREATED_TIMESTAMP,UPDATED_BY_USER,UPDATED_TIMESTAMP
4418,PO-BIO-00004418,2024-09-15,0,23,,38,BLANKET,CLOSED,1,NET45,CIF,7,,2,14799769.81,VR-00004418,BIOFLOW_LAB_US,2024-09-15 00:00:00,,True,SYSTEM,2024-09-15 00:00:00,SYSTEM,2024-09-15 00:00:00
4419,PO-CUS-00004419,2023-01-19,0,161,,32,CONTRACT,APPROVED,1,NET60,CIF,7,,6,9558503.72,VR-00004419,CUSTOM_MES_2,2023-01-19 00:00:00,,True,SYSTEM,2023-01-19 00:00:00,SYSTEM,2023-01-19 00:00:00
4420,PO-INF-00004420,2023-07-31,0,34,,91,BLANKET,CANCELLED,1,NET60,EXW,2,,7,7443647.58,VR-00004420,INFOR_DIV_3,2023-07-31 00:00:00,,True,SYSTEM,2023-07-31 00:00:00,SYSTEM,2023-07-31 00:00:00
4421,PO-SAG-00004421,2023-05-24,0,64,,67,BLANKET,OPEN,3,NET60,DDP,8,,2,5818080.18,VR-00004421,SAGE_OFFICE_1,2023-05-24 00:00:00,,True,SYSTEM,2023-05-24 00:00:00,SYSTEM,2023-05-24 00:00:00
4422,PO-CUS-00004422,2023-04-22,0,115,,27,BLANKET,CLOSED,2,NET45,CIF,8,,5,235937.04,VR-00004422,CUSTOM_MES_1,2023-04-22 00:00:00,,True,SYSTEM,2023-04-22 00:00:00,SYSTEM,2023-04-22 00:00:00
4423,PO-CUS-00004423,2024-06-05,0,147,,5,CONTRACT,OPEN,1,NET45,DDP,8,,6,2552932.24,VR-00004423,CUSTOM_WMS_1,2024-06-05 00:00:00,,True,SYSTEM,2024-06-05 00:00:00,SYSTEM,2024-06-05 00:00:00
4424,PO-BIO-00004424,2024-10-02,0,33,,59,STANDARD,CANCELLED,5,NET45,DDP,1,,5,4848259.99,VR-00004424,BIOFLOW_LAB_US,2024-10-02 00:00:00,,True,SYSTEM,2024-10-02 00:00:00,SYSTEM,2024-10-02 00:00:00
4425,PO-CUS-00004425,2024-08-15,0,166,,83,STANDARD,CANCELLED,2,NET45,CIF,3,,5,2408661.72,VR-00004425,CUSTOM_MES_2,2024-08-15 00:00:00,,True,SYSTEM,2024-08-15 00:00:00,SYSTEM,2024-08-15 00:00:00
4426,PO-SAP-00004426,2023-05-26,0,12,,53,CONTRACT,CLOSED,5,NET45,EXW,6,,1,1797612.36,VR-00004426,SAP_AUSTRALIA,2023-05-26 00:00:00,,True,SYSTEM,2023-05-26 00:00:00,SYSTEM,2023-05-26 00:00:00
4427,PO-SAP-00004427,2023-04-17,0,176,,21,CONTRACT,CANCELLED,1,NET60,CIF,1,,7,1944188.99,VR-00004427,SAP_US_EAST,2023-04-17 00:00:00,,True,SYSTEM,2023-04-17 00:00:00,SYSTEM,2023-04-17 00:00:00
4428,PO-SAP-00004428,2023-01-01,0,186,,41,STANDARD,CLOSED,5,NET45,CIF,4,,5,5033751.39,VR-00004428,SAP_US_CENTRAL,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
4429,PO-ORA-00004429,2023-07-26,0,191,,60,STANDARD,OPEN,1,NET30,FOB,1,,5,3205066.41,VR-00004429,ORACLE_AMER_HQ,2023-07-26 00:00:00,,True,SYSTEM,2023-07-26 00:00:00,SYSTEM,2023-07-26 00:00:00
4430,PO-SAP-00004430,2024-04-03,0,5,,6,BLANKET,OPEN,1,NET45,DDP,6,,3,3460302.07,VR-00004430,SAP_US_EAST,2024-04-03 00:00:00,,True,SYSTEM,2024-04-03 00:00:00,SYSTEM,2024-04-03 00:00:00
4431,PO-CUS-00004431,2023-07-12,0,121,,88,BLANKET,CANCELLED,2,NET60,FOB,6,,4,11938166.99,VR-00004431,CUSTOM_WMS_1,2023-07-12 00:00:00,,True,SYSTEM,2023-07-12 00:00:00,SYSTEM,2023-07-12 00:00:00
4432,PO-DYN-00004432,2023-05-12,0,32,,86,BLANKET,APPROVED,1,NET30,EXW,4,,3,10727482.37,VR-00004432,DYNAMICS_NAV_2,2023-05-12 00:00:00,,True,SYSTEM,2023-05-12 00:00:00,SYSTEM,2023-05-12 00:00:00
4433,PO-SAP-00004433,2024-01-11,0,131,,21,STANDARD,OPEN,5,NET45,EXW,2,,1,13218438.43,VR-00004433,SAP_US_CENTRAL,2024-01-11 00:00:00,,True,SYSTEM,2024-01-11 00:00:00,SYSTEM,2024-01-11 00:00:00
4434,PO-INF-00004434,2024-03-14,0,190,,43,CONTRACT,CLOSED,1,NET60,DDP,4,,6,464501.83,VR-00004434,INFOR_DIV_3,2024-03-14 00:00:00,,True,SYSTEM,2024-03-14 00:00:00,SYSTEM,2024-03-14 00:00:00
4435,PO-ORA-00004435,2024-06-27,0,130,,60,CONTRACT,OPEN,3,NET60,DDP,7,,7,242055.0,VR-00004435,ORACLE_AMER_HQ,2024-06-27 00:00:00,,True,SYSTEM,2024-06-27 00:00:00,SYSTEM,2024-06-27 00:00:00
4436,PO-SAP-00004436,2024-09-06,0,121,,2,BLANKET,APPROVED,2,NET60,CIF,5,,4,1675326.71,VR-00004436,SAP_UK,2024-09-06 00:00:00,,True,SYSTEM,2024-09-06 00:00:00,SYSTEM,2024-09-06 00:00:00
4437,PO-BIO-00004437,2024-04-08,0,159,,73,STANDARD,CLOSED,3,NET60,EXW,3,,3,4804845.59,VR-00004437,BIOFLOW_RESEARCH,2024-04-08 00:00:00,,True,SYSTEM,2024-04-08 00:00:00,SYSTEM,2024-04-08 00:00:00
4438,PO-JDE-00004438,2023-03-09,0,144,,63,STANDARD,CANCELLED,5,NET45,EXW,7,,5,3179676.01,VR-00004438,JDE_LEGACY_2,2023-03-09 00:00:00,,True,SYSTEM,2023-03-09 00:00:00,SYSTEM,2023-03-09 00:00:00
4439,PO-SAP-00004439,2024-01-04,0,187,,35,CONTRACT,APPROVED,3,NET45,FOB,6,,1,5123438.66,VR-00004439,SAP_FRANCE,2024-01-04 00:00:00,,True,SYSTEM,2024-01-04 00:00:00,SYSTEM,2024-01-04 00:00:00
4440,PO-INF-00004440,2023-03-12,0,199,,94,CONTRACT,APPROVED,1,NET45,CIF,2,,5,5366307.85,VR-00004440,INFOR_DIV_3,2023-03-12 00:00:00,,True,SYSTEM,2023-03-12 00:00:00,SYSTEM,2023-03-12 00:00:00
4441,PO-LEG-00004441,2024-07-21,0,47,,35,CONTRACT,APPROVED,1,NET45,CIF,6,,4,15018813.81,VR-00004441,LEGACY_AS400_2,2024-07-21 00:00:00,,True,SYSTEM,2024-07-21 00:00:00,SYSTEM,2024-07-21 00:00:00
4442,PO-SAP-00004442,2024-10-01,0,141,,82,STANDARD,CANCELLED,2,NET60,FOB,3,,3,5659646.99,VR-00004442,SAP_GERMANY,2024-10-01 00:00:00,,True,SYSTEM,2024-10-01 00:00:00,SYSTEM,2024-10-01 00:00:00
4443,PO-SAG-00004443,2023-05-06,0,103,,91,STANDARD,CLOSED,1,NET60,FOB,6,,3,7090373.46,VR-00004443,SAGE_OFFICE_1,2023-05-06 00:00:00,,True,SYSTEM,2023-05-06 00:00:00,SYSTEM,2023-05-06 00:00:00
4444,PO-SAG-00004444,2023-08-31,0,190,,96,CONTRACT,CLOSED,5,NET30,FOB,6,,2,9414848.07,VR-00004444,SAGE_OFFICE_1,2023-08-31 00:00:00,,True,SYSTEM,2023-08-31 00:00:00,SYSTEM,2023-08-31 00:00:00
4445,PO-EPI-00004445,2024-11-01,0,80,,56,BLANKET,APPROVED,3,NET30,FOB,6,,1,8229008.12,VR-00004445,EPICOR_SITE_C,2024-11-01 00:00:00,,True,SYSTEM,2024-11-01 00:00:00,SYSTEM,2024-11-01 00:00:00
4446,PO-CUS-00004446,2024-08-02,0,136,,79,CONTRACT,APPROVED,1,NET30,CIF,7,,2,12620378.67,VR-00004446,CUSTOM_MES_2,2024-08-02 00:00:00,,True,SYSTEM,2024-08-02 00:00:00,SYSTEM,2024-08-02 00:00:00
4447,PO-BAA-00004447,2024-05-29,0,67,,63,STANDARD,CANCELLED,1,NET60,FOB,8,,6,2924467.98,VR-00004447,BAAN_PLANT_2,2024-05-29 00:00:00,,True,SYSTEM,2024-05-29 00:00:00,SYSTEM,2024-05-29 00:00:00
4448,PO-SAP-00004448,2024-01-12,0,77,,92,STANDARD,CANCELLED,1,NET30,DDP,5,,7,1485403.15,VR-00004448,SAP_JAPAN,2024-01-12 00:00:00,,True,SYSTEM,2024-01-12 00:00:00,SYSTEM,2024-01-12 00:00:00
4449,PO-ORA-00004449,2023-04-19,0,118,,38,CONTRACT,OPEN,1,NET30,DDP,3,,4,7687381.71,VR-00004449,ORACLE_MANUFACTURING,2023-04-19 00:00:00,,True,SYSTEM,2023-04-19 00:00:00,SYSTEM,2023-04-19 00:00:00
4450,PO-SAP-00004450,2024-08-25,0,40,,27,STANDARD,CANCELLED,3,NET60,EXW,8,,3,2637456.42,VR-00004450,SAP_US_WEST,2024-08-25 00:00:00,,True,SYSTEM,2024-08-25 00:00:00,SYSTEM,2024-08-25 00:00:00
4451,PO-SAP-00004451,2023-09-06,0,129,,61,BLANKET,APPROVED,3,NET30,EXW,6,,7,6467661.64,VR-00004451,SAP_US_CENTRAL,2023-09-06 00:00:00,,True,SYSTEM,2023-09-06 00:00:00,SYSTEM,2023-09-06 00:00:00
4452,PO-BIO-00004452,2023-04-14,0,188,,89,STANDARD,OPEN,1,NET60,EXW,4,,1,7014280.05,VR-00004452,BIOFLOW_LAB_US,2023-04-14 00:00:00,,True,SYSTEM,2023-04-14 00:00:00,SYSTEM,2023-04-14 00:00:00
4453,PO-ORA-00004453,2023-05-31,0,55,,11,BLANKET,OPEN,1,NET60,FOB,2,,2,6655795.01,VR-00004453,ORACLE_DISTRIBUTION,2023-05-31 00:00:00,,True,SYSTEM,2023-05-31 00:00:00,SYSTEM,2023-05-31 00:00:00
4454,PO-SAG-00004454,2024-09-10,0,185,,61,STANDARD,CANCELLED,3,NET30,FOB,8,,1,7592253.86,VR-00004454,SAGE_OFFICE_1,2024-09-10 00:00:00,,True,SYSTEM,2024-09-10 00:00:00,SYSTEM,2024-09-10 00:00:00
4455,PO-JDE-00004455,2024-08-06,0,85,,73,BLANKET,OPEN,1,NET30,DDP,7,,7,8007103.78,VR-00004455,JDE_LEGACY_1,2024-08-06 00:00:00,,True,SYSTEM,2024-08-06 00:00:00,SYSTEM,2024-08-06 00:00:00
4456,PO-DYN-00004456,2023-01-08,0,78,,45,CONTRACT,OPEN,5,NET60,FOB,8,,7,1253891.76,VR-00004456,DYNAMICS_AX_1,2023-01-08 00:00:00,,True,SYSTEM,2023-01-08 00:00:00,SYSTEM,2023-01-08 00:00:00
4457,PO-JDE-00004457,2024-09-18,0,158,,12,BLANKET,OPEN,2,NET60,DDP,6,,4,5600358.26,VR-00004457,JDE_LEGACY_1,2024-09-18 00:00:00,,True,SYSTEM,2024-09-18 00:00:00,SYSTEM,2024-09-18 00:00:00
4458,PO-ORA-00004458,2024-03-06,0,132,,72,CONTRACT,CANCELLED,1,NET30,FOB,3,,2,6230648.12,VR-00004458,ORACLE_MANUFACTURING,2024-03-06 00:00:00,,True,SYSTEM,2024-03-06 00:00:00,SYSTEM,2024-03-06 00:00:00
4459,PO-SAP-00004459,2023-08-07,0,28,,86,BLANKET,APPROVED,5,NET45,FOB,6,,7,161905.92,VR-00004459,SAP_AUSTRALIA,2023-08-07 00:00:00,,True,SYSTEM,2023-08-07 00:00:00,SYSTEM,2023-08-07 00:00:00
4460,PO-EPI-00004460,2023-12-11,0,51,,8,CONTRACT,CANCELLED,3,NET45,CIF,1,,1,8005199.71,VR-00004460,EPICOR_SITE_A,2023-12-11 00:00:00,,True,SYSTEM,2023-12-11 00:00:00,SYSTEM,2023-12-11 00:00:00
4461,PO-EPI-00004461,2024-06-26,0,48,,86,CONTRACT,APPROVED,3,NET45,CIF,5,,3,7587532.59,VR-00004461,EPICOR_SITE_B,2024-06-26 00:00:00,,True,SYSTEM,2024-06-26 00:00:00,SYSTEM,2024-06-26 00:00:00
4462,PO-SAP-00004462,2023-11-17,0,174,,62,BLANKET,OPEN,3,NET60,EXW,6,,4,9141253.26,VR-00004462,SAP_ITALY,2023-11-17 00:00:00,,True,SYSTEM,2023-11-17 00:00:00,SYSTEM,2023-11-17 00:00:00
4463,PO-SAG-00004463,2024-03-04,0,169,,49,STANDARD,OPEN,5,NET45,EXW,4,,4,822966.72,VR-00004463,SAGE_OFFICE_2,2024-03-04 00:00:00,,True,SYSTEM,2024-03-04 00:00:00,SYSTEM,2024-03-04 00:00:00
4464,PO-LEG-00004464,2024-01-08,0,116,,20,CONTRACT,OPEN,1,NET30,DDP,7,,4,630575.7,VR-00004464,LEGACY_MAINFRAME,2024-01-08 00:00:00,,True,SYSTEM,2024-01-08 00:00:00,SYSTEM,2024-01-08 00:00:00
4465,PO-LEG-00004465,2024-05-04,0,195,,48,CONTRACT,OPEN,3,NET30,FOB,8,,1,6150939.14,VR-00004465,LEGACY_AS400_1,2024-05-04 00:00:00,,True,SYSTEM,2024-05-04 00:00:00,SYSTEM,2024-05-04 00:00:00
4466,PO-ORA-00004466,2024-03-05,0,43,,58,BLANKET,CANCELLED,3,NET30,DDP,2,,5,1341060.56,VR-00004466,ORACLE_MANUFACTURING,2024-03-05 00:00:00,,True,SYSTEM,2024-03-05 00:00:00,SYSTEM,2024-03-05 00:00:00
4467,PO-NET-00004467,2023-10-03,0,103,,93,CONTRACT,CANCELLED,2,NET60,EXW,8,,4,8404670.47,VR-00004467,NETSUITE_SUBSIDIARY_1,2023-10-03 00:00:00,,True,SYSTEM,2023-10-03 00:00:00,SYSTEM,2023-10-03 00:00:00
4468,PO-LEG-00004468,2023-10-30,0,62,,88,BLANKET,CLOSED,1,NET45,CIF,3,,1,238484.4,VR-00004468,LEGACY_AS400_2,2023-10-30 00:00:00,,True,SYSTEM,2023-10-30 00:00:00,SYSTEM,2023-10-30 00:00:00
4469,PO-EPI-00004469,2023-09-25,0,166,,77,CONTRACT,APPROVED,2,NET30,CIF,4,,4,6571247.07,VR-00004469,EPICOR_SITE_B,2023-09-25 00:00:00,,True,SYSTEM,2023-09-25 00:00:00,SYSTEM,2023-09-25 00:00:00
4470,PO-NET-00004470,2024-05-27,0,39,,88,BLANKET,CANCELLED,2,NET45,FOB,1,,6,1142642.25,VR-00004470,NETSUITE_SUBSIDIARY_2,2024-05-27 00:00:00,,True,SYSTEM,2024-05-27 00:00:00,SYSTEM,2024-05-27 00:00:00
4471,PO-INF-00004471,2023-06-22,0,62,,4,BLANKET,CANCELLED,2,NET45,FOB,3,,6,5953214.98,VR-00004471,INFOR_DIV_2,2023-06-22 00:00:00,,True,SYSTEM,2023-06-22 00:00:00,SYSTEM,2023-06-22 00:00:00
4472,PO-JDE-00004472,2023-01-03,0,126,,89,CONTRACT,CANCELLED,1,NET60,DDP,4,,4,7411119.17,VR-00004472,JDE_LEGACY_2,2023-01-03 00:00:00,,True,SYSTEM,2023-01-03 00:00:00,SYSTEM,2023-01-03 00:00:00
4473,PO-BAA-00004473,2023-02-24,0,51,,27,CONTRACT,CANCELLED,2,NET30,FOB,6,,7,7956526.2,VR-00004473,BAAN_PLANT_2,2023-02-24 00:00:00,,True,SYSTEM,2023-02-24 00:00:00,SYSTEM,2023-02-24 00:00:00
4474,PO-BIO-00004474,2024-11-04,0,4,,19,CONTRACT,APPROVED,2,NET30,CIF,3,,7,11861930.4,VR-00004474,BIOFLOW_RESEARCH,2024-11-04 00:00:00,,True,SYSTEM,2024-11-04 00:00:00,SYSTEM,2024-11-04 00:00:00
4475,PO-BIO-00004475,2023-01-09,0,104,,69,BLANKET,APPROVED,5,NET45,EXW,7,,5,4152691.63,VR-00004475,BIOFLOW_LAB_ASIA,2023-01-09 00:00:00,,True,SYSTEM,2023-01-09 00:00:00,SYSTEM,2023-01-09 00:00:00
4476,PO-SAG-00004476,2024-10-12,0,140,,19,CONTRACT,OPEN,2,NET45,FOB,7,,6,7037250.69,VR-00004476,SAGE_OFFICE_2,2024-10-12 00:00:00,,True,SYSTEM,2024-10-12 00:00:00,SYSTEM,2024-10-12 00:00:00
4477,PO-INF-00004477,2024-04-21,0,87,,51,CONTRACT,CLOSED,3,NET60,DDP,7,,6,6659580.28,VR-00004477,INFOR_DIV_3,2024-04-21 00:00:00,,True,SYSTEM,2024-04-21 00:00:00,SYSTEM,2024-04-21 00:00:00
4478,PO-SAP-00004478,2024-05-06,0,84,,90,CONTRACT,CLOSED,3,NET45,DDP,1,,7,8913408.23,VR-00004478,SAP_JAPAN,2024-05-06 00:00:00,,True,SYSTEM,2024-05-06 00:00:00,SYSTEM,2024-05-06 00:00:00
4479,PO-LEG-00004479,2024-10-17,0,144,,93,CONTRACT,OPEN,1,NET30,FOB,3,,7,11766070.34,VR-00004479,LEGACY_AS400_2,2024-10-17 00:00:00,,True,SYSTEM,2024-10-17 00:00:00,SYSTEM,2024-10-17 00:00:00
4480,PO-INF-00004480,2024-07-21,0,170,,27,STANDARD,APPROVED,1,NET60,EXW,7,,7,5971592.33,VR-00004480,INFOR_DIV_2,2024-07-21 00:00:00,,True,SYSTEM,2024-07-21 00:00:00,SYSTEM,2024-07-21 00:00:00
4481,PO-SAP-00004481,2023-08-25,0,182,,75,BLANKET,APPROVED,1,NET45,FOB,8,,7,8247470.5,VR-00004481,SAP_CANADA,2023-08-25 00:00:00,,True,SYSTEM,2023-08-25 00:00:00,SYSTEM,2023-08-25 00:00:00
4482,PO-DYN-00004482,2024-04-02,0,132,,82,STANDARD,APPROVED,3,NET45,DDP,5,,6,3924087.99,VR-00004482,DYNAMICS_NAV_2,2024-04-02 00:00:00,,True,SYSTEM,2024-04-02 00:00:00,SYSTEM,2024-04-02 00:00:00
4483,PO-SAP-00004483,2023-04-16,0,141,,72,BLANKET,OPEN,1,NET60,DDP,5,,1,9981.72,VR-00004483,SAP_KOREA,2023-04-16 00:00:00,,True,SYSTEM,2023-04-16 00:00:00,SYSTEM,2023-04-16 00:00:00
4484,PO-SAP-00004484,2024-07-20,0,18,,10,CONTRACT,CLOSED,2,NET45,DDP,1,,2,8277507.92,VR-00004484,SAP_US_CENTRAL,2024-07-20 00:00:00,,True,SYSTEM,2024-07-20 00:00:00,SYSTEM,2024-07-20 00:00:00
4485,PO-BAA-00004485,2023-06-28,0,17,,47,CONTRACT,CLOSED,5,NET30,CIF,2,,7,1426501.8,VR-00004485,BAAN_PLANT_2,2023-06-28 00:00:00,,True,SYSTEM,2023-06-28 00:00:00,SYSTEM,2023-06-28 00:00:00
4486,PO-JDE-00004486,2023-02-24,0,154,,71,STANDARD,APPROVED,1,NET30,FOB,3,,1,10391161.37,VR-00004486,JDE_LEGACY_3,2023-02-24 00:00:00,,True,SYSTEM,2023-02-24 00:00:00,SYSTEM,2023-02-24 00:00:00
4487,PO-NET-00004487,2024-10-09,0,194,,40,BLANKET,CANCELLED,5,NET30,CIF,7,,3,16505865.58,VR-00004487,NETSUITE_SUBSIDIARY_1,2024-10-09 00:00:00,,True,SYSTEM,2024-10-09 00:00:00,SYSTEM,2024-10-09 00:00:00
4488,PO-SAP-00004488,2024-07-09,0,149,,49,CONTRACT,CANCELLED,2,NET45,CIF,7,,6,8238469.42,VR-00004488,SAP_US_WEST,2024-07-09 00:00:00,,True,SYSTEM,2024-07-09 00:00:00,SYSTEM,2024-07-09 00:00:00
4489,PO-SAP-00004489,2023-07-02,0,27,,37,STANDARD,OPEN,1,NET60,DDP,5,,7,6558512.39,VR-00004489,SAP_UK,2023-07-02 00:00:00,,True,SYSTEM,2023-07-02 00:00:00,SYSTEM,2023-07-02 00:00:00
4490,PO-SAP-00004490,2024-04-10,0,180,,58,BLANKET,OPEN,5,NET45,DDP,3,,6,7869207.08,VR-00004490,SAP_ITALY,2024-04-10 00:00:00,,True,SYSTEM,2024-04-10 00:00:00,SYSTEM,2024-04-10 00:00:00
4491,PO-EPI-00004491,2024-10-31,0,194,,82,BLANKET,CLOSED,5,NET60,EXW,4,,3,8182711.63,VR-00004491,EPICOR_SITE_C,2024-10-31 00:00:00,,True,SYSTEM,2024-10-31 00:00:00,SYSTEM,2024-10-31 00:00:00
4492,PO-NET-00004492,2024-01-04,0,95,,92,CONTRACT,CLOSED,2,NET60,FOB,4,,1,489780.42,VR-00004492,NETSUITE_SUBSIDIARY_1,2024-01-04 00:00:00,,True,SYSTEM,2024-01-04 00:00:00,SYSTEM,2024-01-04 00:00:00
4493,PO-BIO-00004493,2024-06-11,0,1,,100,CONTRACT,CANCELLED,1,NET60,EXW,5,,2,13530491.71,VR-00004493,BIOFLOW_RESEARCH,2024-06-11 00:00:00,,True,SYSTEM,2024-06-11 00:00:00,SYSTEM,2024-06-11 00:00:00
4494,PO-INF-00004494,2024-01-04,0,167,,52,CONTRACT,CANCELLED,2,NET45,EXW,3,,2,5866278.71,VR-00004494,INFOR_DIV_3,2024-01-04 00:00:00,,True,SYSTEM,2024-01-04 00:00:00,SYSTEM,2024-01-04 00:00:00
4495,PO-DYN-00004495,2023-08-05,0,85,,11,CONTRACT,CANCELLED,3,NET60,CIF,6,,2,2913914.74,VR-00004495,DYNAMICS_NAV_1,2023-08-05 00:00:00,,True,SYSTEM,2023-08-05 00:00:00,SYSTEM,2023-08-05 00:00:00
4496,PO-JDE-00004496,2024-02-28,0,77,,39,BLANKET,OPEN,3,NET30,FOB,8,,3,13997350.23,VR-00004496,JDE_LEGACY_3,2024-02-28 00:00:00,,True,SYSTEM,2024-02-28 00:00:00,SYSTEM,2024-02-28 00:00:00
4497,PO-INF-00004497,2024-10-04,0,197,,61,BLANKET,CANCELLED,1,NET60,EXW,4,,6,1102893.7,VR-00004497,INFOR_DIV_1,2024-10-04 00:00:00,,True,SYSTEM,2024-10-04 00:00:00,SYSTEM,2024-10-04 00:00:00
4498,PO-BAA-00004498,2024-04-15,0,171,,84,STANDARD,CLOSED,2,NET60,DDP,3,,1,7819053.45,VR-00004498,BAAN_PLANT_3,2024-04-15 00:00:00,,True,SYSTEM,2024-04-15 00:00:00,SYSTEM,2024-04-15 00:00:00
4499,PO-SAP-00004499,2023-08-19,0,4,,5,BLANKET,CLOSED,2,NET45,CIF,1,,3,1507625.78,VR-00004499,SAP_ITALY,2023-08-19 00:00:00,,True,SYSTEM,2023-08-19 00:00:00,SYSTEM,2023-08-19 00:00:00
4500,PO-BIO-00004500,2024-10-19,0,138,,26,STANDARD,CANCELLED,5,NET30,FOB,1,,3,4410639.17,VR-00004500,BIOFLOW_LAB_ASIA,2024-10-19 00:00:00,,True,SYSTEM,2024-10-19 00:00:00,SYSTEM,2024-10-19 00:00:00
4501,PO-LEG-00004501,2023-08-23,0,76,,28,STANDARD,CLOSED,2,NET60,DDP,6,,1,9985835.74,VR-00004501,LEGACY_MAINFRAME,2023-08-23 00:00:00,,True,SYSTEM,2023-08-23 00:00:00,SYSTEM,2023-08-23 00:00:00
4502,PO-SAP-00004502,2023-06-26,0,22,,30,STANDARD,CANCELLED,3,NET30,CIF,7,,7,6886494.6,VR-00004502,SAP_SPAIN,2023-06-26 00:00:00,,True,SYSTEM,2023-06-26 00:00:00,SYSTEM,2023-06-26 00:00:00
4503,PO-SAP-00004503,2023-09-03,0,60,,64,CONTRACT,OPEN,5,NET45,CIF,7,,5,14366200.61,VR-00004503,SAP_CHINA,2023-09-03 00:00:00,,True,SYSTEM,2023-09-03 00:00:00,SYSTEM,2023-09-03 00:00:00
4504,PO-LEG-00004504,2023-07-20,0,193,,26,STANDARD,CLOSED,3,NET30,DDP,3,,2,3257190.25,VR-00004504,LEGACY_MAINFRAME,2023-07-20 00:00:00,,True,SYSTEM,2023-07-20 00:00:00,SYSTEM,2023-07-20 00:00:00
4505,PO-JDE-00004505,2024-03-16,0,71,,82,BLANKET,APPROVED,5,NET60,DDP,3,,5,7383854.66,VR-00004505,JDE_LEGACY_2,2024-03-16 00:00:00,,True,SYSTEM,2024-03-16 00:00:00,SYSTEM,2024-03-16 00:00:00
4506,PO-INF-00004506,2024-02-11,0,140,,35,BLANKET,CANCELLED,2,NET60,FOB,6,,2,20817835.65,VR-00004506,INFOR_DIV_2,2024-02-11 00:00:00,,True,SYSTEM,2024-02-11 00:00:00,SYSTEM,2024-02-11 00:00:00
4507,PO-ORA-00004507,2024-03-19,0,192,,70,BLANKET,OPEN,5,NET30,EXW,3,,7,4546306.44,VR-00004507,ORACLE_APAC_HQ,2024-03-19 00:00:00,,True,SYSTEM,2024-03-19 00:00:00,SYSTEM,2024-03-19 00:00:00
4508,PO-INF-00004508,2023-03-14,0,139,,83,CONTRACT,CANCELLED,5,NET30,DDP,1,,2,3448014.77,VR-00004508,INFOR_DIV_3,2023-03-14 00:00:00,,True,SYSTEM,2023-03-14 00:00:00,SYSTEM,2023-03-14 00:00:00
4509,PO-BAA-00004509,2023-01-25,0,174,,73,CONTRACT,OPEN,2,NET60,EXW,3,,3,787198.8,VR-00004509,BAAN_PLANT_3,2023-01-25 00:00:00,,True,SYSTEM,2023-01-25 00:00:00,SYSTEM,2023-01-25 00:00:00
4510,PO-ORA-00004510,2024-03-30,0,149,,27,BLANKET,APPROVED,3,NET60,DDP,1,,3,6879817.86,VR-00004510,ORACLE_DISTRIBUTION,2024-03-30 00:00:00,,True,SYSTEM,2024-03-30 00:00:00,SYSTEM,2024-03-30 00:00:00
4511,PO-ORA-00004511,2024-10-14,0,46,,32,BLANKET,CLOSED,1,NET45,EXW,8,,1,962995.4,VR-00004511,ORACLE_EMEA_HQ,2024-10-14 00:00:00,,True,SYSTEM,2024-10-14 00:00:00,SYSTEM,2024-10-14 00:00:00
4512,PO-NET-00004512,2024-10-19,0,78,,46,BLANKET,APPROVED,5,NET30,DDP,6,,4,2939032.75,VR-00004512,NETSUITE_SUBSIDIARY_1,2024-10-19 00:00:00,,True,SYSTEM,2024-10-19 00:00:00,SYSTEM,2024-10-19 00:00:00
4513,PO-SAP-00004513,2024-11-21,0,89,,54,CONTRACT,APPROVED,1,NET30,FOB,1,,1,5572814.21,VR-00004513,SAP_JAPAN,2024-11-21 00:00:00,,True,SYSTEM,2024-11-21 00:00:00,SYSTEM,2024-11-21 00:00:00
4514,PO-SAP-00004514,2023-08-18,0,129,,43,BLANKET,CANCELLED,1,NET30,DDP,2,,2,6233752.89,VR-00004514,SAP_ITALY,2023-08-18 00:00:00,,True,SYSTEM,2023-08-18 00:00:00,SYSTEM,2023-08-18 00:00:00
4515,PO-BIO-00004515,2024-07-02,0,113,,14,CONTRACT,APPROVED,1,NET45,EXW,8,,7,7942676.24,VR-00004515,BIOFLOW_LAB_ASIA,2024-07-02 00:00:00,,True,SYSTEM,2024-07-02 00:00:00,SYSTEM,2024-07-02 00:00:00
4516,PO-LEG-00004516,2024-09-23,0,123,,12,STANDARD,APPROVED,2,NET30,FOB,3,,3,3184097.2,VR-00004516,LEGACY_AS400_2,2024-09-23 00:00:00,,True,SYSTEM,2024-09-23 00:00:00,SYSTEM,2024-09-23 00:00:00
