DEMAND_ACTUAL_ID,PRODUCT_ID,SITE_ID,DEMAND_DATE,ACTUAL_QUANTITY,ACTUAL_UNIT_OF_MEASURE_ID,DEMAND_SOURCE
9277,118,6,2024-02-15,7,1,Project
9278,302,3,2024-02-14,7,1,Project
9279,181,1,2024-08-31,453,1,MRO
9280,27,3,2024-10-06,151,1,MRO
9281,497,7,2023-10-21,260,1,Project
9282,371,2,2023-01-30,327,1,Stock
9283,225,3,2024-06-11,39,1,Project
9284,163,8,2023-02-23,401,1,Project
9285,188,5,2023-06-11,207,1,MRO
9286,304,6,2023-02-15,149,1,Stock
9287,321,5,2023-12-02,74,1,Production
9288,143,6,2024-05-12,15,1,MRO
9289,259,7,2023-07-25,454,1,MRO
9290,71,6,2024-09-10,369,1,Stock
9291,371,7,2023-03-12,333,1,Project
9292,483,8,2024-04-02,57,1,Project
9293,45,6,2024-11-25,496,1,Project
9294,50,3,2023-03-27,276,1,Production
9295,211,3,2024-08-28,36,1,Project
9296,205,2,2023-10-24,89,1,MRO
9297,167,4,2024-10-30,302,1,MRO
9298,117,2,2023-06-14,144,1,Project
9299,8,8,2024-03-30,89,1,Project
9300,6,8,2023-06-20,485,1,Production
9301,89,2,2024-07-14,227,1,MRO
9302,369,6,2024-06-25,461,1,Project
9303,478,8,2023-12-06,304,1,Stock
9304,233,2,2023-08-13,384,1,Stock
9305,319,6,2024-11-27,306,1,MRO
9306,347,8,2023-12-18,462,1,Project
9307,402,2,2024-08-02,472,1,Production
9308,63,2,2024-06-08,495,1,Stock
9309,97,2,2023-03-04,340,1,Stock
9310,163,2,2024-06-10,424,1,MRO
9311,484,3,2024-02-04,282,1,Project
9312,254,5,2023-07-28,19,1,Stock
9313,9,7,2024-10-23,387,1,Production
9314,41,2,2023-11-29,215,1,Production
9315,163,1,2023-04-13,241,1,Stock
9316,171,8,2023-08-27,189,1,Stock
9317,423,2,2024-09-27,307,1,Production
9318,335,2,2023-10-08,328,1,Production
9319,216,1,2024-09-08,14,1,MRO
9320,152,1,2023-07-05,119,1,Stock
9321,337,1,2024-09-04,7,1,Project
9322,187,7,2023-12-23,462,1,MRO
9323,125,4,2024-03-05,89,1,MRO
9324,169,6,2024-07-23,121,1,Project
9325,491,6,2023-02-20,190,1,Production
9326,402,6,2023-08-10,32,1,Stock
9327,330,3,2023-05-03,210,1,MRO
9328,54,7,2024-06-07,396,1,Project
9329,87,5,2024-11-14,147,1,MRO
9330,69,4,2024-04-24,437,1,MRO
9331,441,1,2024-01-05,22,1,Production
9332,265,8,2024-05-11,279,1,Production
9333,418,5,2023-01-03,140,1,Production
9334,85,4,2023-02-01,390,1,Stock
9335,13,7,2024-10-23,230,1,Production
9336,37,1,2024-08-18,463,1,Project
9337,413,7,2023-10-01,237,1,Stock
9338,239,7,2024-09-07,24,1,Stock
9339,454,3,2024-01-12,347,1,MRO
9340,186,6,2024-10-31,162,1,Project
9341,383,6,2023-05-31,269,1,MRO
9342,184,7,2023-05-12,246,1,Stock
9343,205,8,2024-11-24,37,1,MRO
9344,110,2,2024-05-11,439,1,Project
9345,387,7,2023-10-27,140,1,Project
9346,403,5,2023-08-17,117,1,Stock
9347,383,6,2024-09-24,12,1,Project
9348,94,4,2024-08-30,266,1,Stock
9349,55,7,2023-06-21,239,1,Stock
9350,118,6,2023-01-05,350,1,Project
9351,303,1,2023-07-26,130,1,Project
9352,470,5,2024-02-11,145,1,Stock
9353,45,2,2024-06-10,103,1,Project
9354,164,2,2024-08-29,135,1,Stock
9355,318,8,2023-01-10,481,1,Stock
9356,112,4,2023-11-11,133,1,Production
9357,79,5,2023-08-02,27,1,Project
9358,98,5,2023-03-04,310,1,Stock
9359,57,2,2023-04-23,427,1,Stock
9360,381,1,2023-08-18,27,1,Project
9361,359,6,2024-03-27,133,1,Project
9362,126,3,2024-01-24,226,1,Production
9363,58,3,2024-06-25,50,1,Project
9364,433,7,2023-09-03,163,1,Stock
9365,338,2,2024-05-02,273,1,Production
9366,164,1,2023-12-27,305,1,Stock
9367,47,1,2024-05-06,500,1,Stock
9368,185,8,2023-11-06,458,1,Project
9369,165,8,2023-01-17,154,1,MRO
9370,122,3,2024-10-25,88,1,Project
9371,294,6,2023-10-01,220,1,Stock
9372,463,1,2023-06-30,314,1,MRO
9373,243,5,2024-10-15,419,1,MRO
9374,41,8,2024-01-03,458,1,Project
9375,330,1,2023-01-02,390,1,Production
9376,340,1,2023-02-25,348,1,Production
9377,123,2,2024-07-21,37,1,Project
9378,313,2,2023-12-13,380,1,Production
9379,20,7,2023-03-01,60,1,Production
9380,64,3,2023-06-01,361,1,MRO
9381,67,1,2023-06-07,312,1,MRO
9382,345,5,2024-11-08,146,1,Project
9383,449,6,2024-01-04,152,1,Project
9384,40,6,2024-07-25,195,1,Stock
9385,153,2,2024-01-27,493,1,Production
9386,228,6,2024-04-27,105,1,MRO
9387,329,8,2023-10-02,31,1,Project
9388,121,7,2024-03-08,293,1,MRO
9389,174,3,2023-02-02,136,1,Production
9390,439,3,2023-10-22,28,1,Project
9391,189,6,2024-06-08,55,1,Stock
9392,188,8,2023-06-17,274,1,Stock
9393,424,6,2024-01-25,485,1,MRO
9394,258,3,2023-01-15,171,1,Project
9395,497,2,2023-03-03,156,1,Project
9396,141,6,2024-11-02,147,1,MRO
9397,430,5,2023-03-05,12,1,Production
9398,277,3,2023-06-06,112,1,Stock
9399,251,7,2024-04-13,313,1,Stock
9400,29,4,2023-11-16,229,1,Stock
9401,500,2,2023-07-01,239,1,Project
9402,35,8,2024-03-27,453,1,Stock
9403,462,7,2023-04-17,245,1,MRO
9404,331,4,2024-07-09,47,1,Project
9405,313,1,2023-09-24,360,1,Stock
9406,87,4,2024-04-13,434,1,Stock
9407,277,3,2024-02-06,197,1,Project
9408,419,6,2024-02-18,376,1,Production
9409,148,8,2023-04-01,142,1,Production
9410,367,4,2024-04-03,401,1,MRO
9411,2,2,2023-11-18,369,1,MRO
9412,202,7,2023-03-26,235,1,Project
9413,168,4,2024-10-03,54,1,MRO
9414,389,3,2023-05-03,92,1,Production
9415,410,1,2024-04-30,156,1,Stock
9416,232,1,2024-06-12,273,1,Stock
9417,346,1,2023-08-13,324,1,Stock
9418,295,6,2023-05-05,330,1,Stock
9419,25,3,2024-04-04,35,1,MRO
9420,154,2,2024-06-08,294,1,MRO
9421,256,4,2023-06-14,264,1,Stock
9422,309,6,2024-02-03,78,1,MRO
9423,263,6,2023-09-14,382,1,MRO
9424,292,7,2023-03-01,450,1,MRO
9425,294,5,2023-02-18,120,1,Production
9426,299,7,2024-03-17,65,1,Stock
9427,122,6,2024-01-30,446,1,MRO
9428,32,5,2024-05-16,334,1,MRO
9429,297,5,2024-06-05,398,1,MRO
9430,471,7,2024-02-13,490,1,Production
9431,76,4,2024-07-01,160,1,Stock
9432,274,4,2023-12-08,46,1,Stock
9433,433,7,2024-05-23,200,1,Stock
9434,108,5,2023-09-24,406,1,MRO
9435,173,1,2023-04-03,91,1,Production
9436,117,8,2024-05-13,192,1,MRO
9437,115,4,2024-11-08,325,1,Stock
9438,35,6,2023-04-03,10,1,Project
9439,308,7,2023-07-09,234,1,Stock
9440,409,6,2024-01-11,378,1,Production
9441,476,1,2023-01-17,338,1,Production
9442,294,4,2024-05-31,248,1,MRO
9443,429,1,2024-08-30,486,1,MRO
9444,171,6,2024-10-18,116,1,Production
9445,432,4,2023-09-27,101,1,MRO
9446,410,6,2024-02-07,209,1,Production
9447,216,7,2024-05-29,404,1,Production
9448,88,8,2023-03-20,282,1,MRO
9449,177,7,2023-05-07,443,1,Production
9450,342,2,2023-04-02,362,1,MRO
9451,250,2,2023-04-13,178,1,Project
9452,97,5,2024-05-30,130,1,Stock
9453,217,4,2023-10-20,273,1,Project
9454,415,5,2024-08-22,289,1,Stock
9455,409,2,2023-03-24,162,1,MRO
9456,159,1,2023-12-08,117,1,Project
9457,220,5,2023-03-31,339,1,Stock
9458,20,4,2023-07-09,183,1,Production
9459,178,3,2023-11-23,180,1,Production
9460,80,8,2023-01-08,406,1,Production
9461,476,5,2023-11-19,136,1,Production
9462,477,6,2023-04-04,289,1,Stock
9463,480,3,2024-10-10,152,1,Project
9464,457,5,2024-11-26,46,1,Production
9465,214,7,2023-11-21,456,1,Project
9466,246,4,2023-03-26,475,1,Stock
9467,229,1,2024-09-27,196,1,Stock
9468,144,5,2023-07-08,267,1,Project
9469,375,8,2024-03-10,44,1,Stock
9470,234,3,2024-12-01,211,1,Project
9471,114,3,2024-04-25,445,1,MRO
9472,325,5,2023-06-13,146,1,Project
9473,185,3,2023-09-29,331,1,Project
9474,83,1,2023-12-26,452,1,Project
9475,118,7,2024-08-31,386,1,Stock
9476,500,3,2023-04-18,109,1,Production
9477,432,8,2024-03-18,413,1,MRO
9478,315,1,2023-07-15,206,1,Production
9479,19,8,2023-06-01,321,1,Production
9480,362,6,2024-06-25,7,1,Production
9481,109,4,2024-08-11,319,1,Stock
9482,143,5,2023-09-26,264,1,Stock
9483,361,8,2024-11-12,331,1,Stock
9484,262,1,2023-11-13,163,1,MRO
9485,274,1,2023-09-29,242,1,Project
9486,112,6,2024-06-09,309,1,Project
9487,455,4,2023-01-06,184,1,Stock
9488,342,2,2024-09-02,267,1,MRO
9489,177,2,2023-06-05,434,1,MRO
9490,347,4,2023-09-30,179,1,Stock
9491,423,4,2024-05-29,87,1,Project
9492,372,8,2023-08-30,387,1,Stock
9493,479,3,2024-01-09,425,1,Project
9494,119,1,2024-01-12,468,1,Project
9495,411,2,2024-05-07,229,1,Production
9496,500,1,2023-01-04,111,1,MRO
9497,279,4,2023-02-23,477,1,Stock
9498,432,8,2024-08-25,106,1,Production
9499,259,5,2023-03-03,424,1,Production
9500,127,6,2023-07-02,89,1,Project
9501,38,5,2024-02-17,233,1,Stock
9502,170,8,2023-08-27,471,1,Stock
9503,250,3,2023-11-28,35,1,Production
9504,326,8,2023-05-02,265,1,Project
9505,88,5,2023-09-30,305,1,Project
9506,29,3,2023-07-21,405,1,MRO
9507,7,6,2024-08-25,452,1,Project
9508,30,1,2024-10-15,232,1,MRO
9509,83,8,2024-02-24,275,1,MRO
9510,197,5,2024-05-27,259,1,MRO
9511,457,4,2024-10-01,113,1,Project
9512,120,1,2024-07-07,463,1,Production
9513,488,7,2023-02-12,194,1,Project
9514,129,1,2023-05-07,155,1,MRO
9515,17,5,2023-02-25,360,1,MRO
9516,113,4,2023-01-13,22,1,Production
9517,73,7,2024-10-24,102,1,Stock
9518,48,1,2023-03-06,319,1,MRO
9519,263,6,2023-06-12,390,1,Production
9520,348,6,2023-05-02,404,1,Production
9521,490,4,2024-05-12,335,1,Stock
9522,466,1,2023-03-23,72,1,MRO
9523,447,8,2024-08-07,281,1,Stock
9524,463,6,2023-06-25,52,1,Production
9525,437,4,2023-05-20,232,1,Project
9526,375,7,2023-12-30,196,1,MRO
9527,6,8,2024-07-11,225,1,Project
9528,453,4,2024-07-13,371,1,Project
9529,206,3,2024-07-06,447,1,Project
9530,217,2,2023-03-28,27,1,Project
9531,227,5,2023-10-28,147,1,Project
9532,493,4,2024-09-23,237,1,Production
9533,328,7,2024-04-07,323,1,MRO
9534,349,8,2024-01-14,118,1,Production
9535,175,1,2024-01-04,309,1,Production
9536,485,2,2023-11-17,119,1,Stock
9537,283,7,2023-07-18,82,1,Production
9538,89,6,2023-06-26,145,1,Project
9539,251,6,2023-02-02,276,1,Stock
9540,278,2,2023-05-12,122,1,Production
9541,25,1,2023-09-13,371,1,MRO
9542,277,3,2024-02-29,213,1,Production
9543,95,2,2023-11-26,247,1,Stock
9544,191,8,2023-12-29,257,1,Project
9545,240,8,2024-09-09,328,1,MRO
9546,81,5,2024-07-14,475,1,MRO
9547,366,7,2023-02-14,68,1,Production
9548,152,8,2023-01-12,76,1,MRO
9549,221,1,2024-10-26,390,1,MRO
9550,30,5,2023-06-18,79,1,Project
9551,500,1,2023-07-21,156,1,Production
9552,184,5,2024-02-20,51,1,MRO
9553,397,5,2024-09-24,377,1,Stock
9554,476,6,2024-04-03,30,1,Production
9555,88,1,2024-02-03,294,1,Project
9556,309,3,2023-03-22,440,1,Stock
9557,226,7,2023-12-11,435,1,Production
9558,401,4,2024-09-27,441,1,Production
9559,18,8,2023-12-25,68,1,MRO
9560,380,4,2023-01-17,226,1,Stock
9561,378,1,2023-12-25,60,1,MRO
9562,158,5,2024-07-16,285,1,Project
9563,324,6,2023-12-25,219,1,Project
9564,200,1,2024-06-18,133,1,Stock
9565,407,3,2024-02-23,265,1,Production
9566,351,5,2024-09-30,440,1,Stock
9567,398,8,2024-08-18,192,1,MRO
9568,386,3,2024-11-29,120,1,Stock
9569,426,7,2024-01-20,29,1,Project
9570,355,7,2023-06-27,178,1,Project
9571,62,8,2024-02-26,374,1,MRO
9572,20,7,2023-05-24,188,1,MRO
9573,86,7,2024-10-18,181,1,Project
9574,191,5,2024-08-08,5,1,Project
9575,84,6,2024-09-10,480,1,Production
9576,466,1,2023-09-10,126,1,Stock
9577,454,7,2023-09-05,487,1,Stock
9578,85,4,2023-02-12,131,1,Stock
9579,183,1,2024-06-11,408,1,Project
9580,349,5,2023-01-21,6,1,MRO
9581,37,1,2023-09-10,245,1,Production
9582,347,3,2024-07-01,120,1,Stock
9583,356,1,2023-03-16,224,1,MRO
9584,4,3,2024-04-12,391,1,Production
9585,212,5,2023-03-31,308,1,Project
9586,3,5,2023-04-22,431,1,Stock
9587,209,8,2024-05-27,96,1,Project
9588,443,5,2023-10-17,145,1,Project
9589,5,7,2024-02-07,237,1,Production
9590,371,1,2024-11-06,106,1,Project
9591,252,6,2024-04-13,60,1,Production
9592,268,3,2024-07-18,254,1,MRO
9593,181,1,2023-07-13,164,1,Stock
9594,311,5,2024-07-11,414,1,Project
9595,123,3,2024-08-11,284,1,Project
9596,260,4,2023-01-20,418,1,Project
9597,128,8,2023-08-24,408,1,Production
9598,303,4,2023-12-17,183,1,Stock
9599,125,1,2024-09-02,159,1,Project
9600,57,7,2023-10-13,169,1,Project
9601,395,7,2023-10-09,378,1,Production
9602,59,7,2024-01-16,117,1,Stock
9603,182,5,2024-03-28,495,1,Stock
9604,322,1,2024-04-12,221,1,Stock
9605,250,8,2024-02-27,356,1,Stock
9606,445,3,2023-07-25,340,1,Project
9607,57,6,2023-07-01,170,1,Production
9608,456,1,2024-10-31,265,1,Stock
9609,408,2,2023-03-21,97,1,Stock
9610,44,1,2024-10-29,183,1,Project
9611,96,3,2024-02-03,80,1,Production
9612,106,4,2023-04-22,198,1,MRO
9613,223,8,2024-04-14,121,1,Project
9614,6,7,2024-02-26,237,1,Project
9615,170,5,2024-09-10,183,1,MRO
9616,20,5,2023-09-21,376,1,Project
9617,383,8,2023-09-18,42,1,Production
9618,159,8,2024-01-20,105,1,Stock
9619,110,7,2023-01-05,30,1,Project
9620,415,6,2024-06-07,82,1,MRO
9621,432,4,2023-05-16,60,1,Production
9622,154,4,2023-09-11,299,1,Project
9623,200,1,2023-01-07,348,1,MRO
9624,140,1,2024-08-23,73,1,Production
9625,112,3,2024-01-18,240,1,MRO
9626,476,7,2023-07-26,21,1,Production
9627,221,8,2024-11-28,236,1,Production
9628,120,3,2024-05-03,479,1,Project
9629,232,3,2023-07-08,452,1,Project
9630,41,8,2024-02-09,212,1,Stock
9631,208,1,2024-08-28,463,1,Stock
9632,252,5,2024-05-23,101,1,Stock
9633,39,6,2023-02-15,450,1,Stock
9634,263,4,2023-11-10,16,1,Production
9635,88,1,2023-04-07,137,1,Production
9636,292,8,2024-05-18,343,1,MRO
9637,240,3,2024-06-20,340,1,MRO
9638,21,7,2024-06-13,7,1,Project
9639,447,5,2024-03-31,380,1,MRO
9640,87,4,2024-03-15,243,1,Stock
9641,384,8,2023-12-04,155,1,Stock
9642,189,6,2023-02-23,220,1,Production
9643,179,4,2024-05-30,333,1,MRO
9644,339,1,2023-05-06,475,1,Project
9645,221,4,2024-07-21,281,1,Stock
9646,231,8,2023-02-26,84,1,Stock
9647,36,6,2023-08-06,308,1,Stock
9648,69,8,2023-01-29,248,1,Project
9649,230,6,2023-05-17,261,1,MRO
9650,74,8,2024-10-26,479,1,Stock
9651,16,1,2024-07-24,174,1,Production
9652,322,8,2023-07-09,198,1,Project
9653,275,2,2024-04-20,278,1,Project
9654,66,7,2023-03-17,408,1,Project
9655,477,4,2024-11-07,300,1,Production
9656,441,6,2023-05-08,284,1,Project
9657,473,4,2023-07-28,67,1,Stock
9658,34,7,2023-11-25,69,1,Project
9659,321,2,2024-01-12,185,1,Stock
9660,360,5,2024-08-18,457,1,Project
9661,446,8,2024-03-07,474,1,Project
9662,467,2,2023-06-03,397,1,Stock
9663,327,3,2023-02-27,384,1,MRO
9664,95,8,2023-07-03,290,1,MRO
9665,419,4,2023-07-02,247,1,Project
9666,444,4,2024-07-28,44,1,MRO
9667,233,3,2024-01-06,198,1,MRO
9668,478,2,2024-07-24,299,1,Stock
9669,338,7,2024-08-30,475,1,MRO
9670,176,6,2024-07-17,327,1,Stock
9671,198,4,2023-09-24,137,1,Project
9672,443,5,2023-03-10,425,1,Stock
9673,398,6,2023-04-22,325,1,Production
9674,109,6,2023-01-25,76,1,Stock
9675,180,5,2023-02-03,167,1,Project
9676,199,4,2023-05-13,433,1,MRO
9677,154,6,2023-05-04,160,1,Production
9678,131,8,2024-11-25,313,1,Stock
9679,482,8,2024-07-19,192,1,Project
9680,356,2,2023-11-04,84,1,Production
9681,69,3,2023-11-19,278,1,Production
9682,164,8,2023-12-06,236,1,Project
9683,273,8,2024-03-23,481,1,Production
9684,158,2,2024-10-09,126,1,MRO
9685,334,7,2024-03-09,293,1,MRO
9686,50,8,2023-10-02,137,1,Production
9687,499,7,2024-04-28,301,1,Stock
9688,2,2,2024-06-23,28,1,Project
9689,208,5,2024-10-11,235,1,Project
9690,328,7,2023-12-06,98,1,Stock
9691,29,5,2023-12-22,406,1,Stock
9692,463,1,2023-11-10,234,1,Production
9693,74,7,2024-07-01,362,1,Project
9694,312,5,2023-10-04,252,1,Stock
9695,288,2,2024-11-05,54,1,Stock
9696,370,4,2024-08-16,26,1,Stock
9697,350,6,2023-06-19,225,1,Production
9698,236,1,2024-01-04,35,1,MRO
9699,207,6,2024-08-03,397,1,MRO
9700,276,1,2023-06-25,495,1,MRO
9701,249,3,2024-04-26,230,1,MRO
9702,195,4,2023-05-25,389,1,MRO
9703,364,6,2023-05-11,141,1,MRO
9704,214,4,2024-07-22,164,1,Stock
9705,136,7,2023-09-19,78,1,Project
9706,343,4,2023-01-22,120,1,Stock
9707,57,6,2023-05-31,170,1,Project
9708,52,7,2023-09-09,376,1,Project
9709,381,1,2023-08-09,309,1,Production
9710,387,3,2023-12-18,45,1,Project
9711,196,5,2024-01-15,478,1,Production
9712,38,7,2023-11-21,50,1,Project
9713,342,5,2024-07-04,168,1,Production
9714,228,7,2023-01-20,242,1,MRO
9715,432,1,2024-10-31,283,1,Project
9716,408,1,2023-12-17,430,1,Project
9717,69,4,2024-03-19,156,1,MRO
9718,255,8,2024-10-23,435,1,Stock
9719,165,3,2023-09-01,1,1,Stock
9720,311,6,2024-10-24,316,1,Project
9721,34,7,2023-09-11,83,1,MRO
9722,114,5,2024-06-28,241,1,MRO
9723,132,4,2024-08-07,32,1,Production
9724,115,7,2024-01-09,189,1,Stock
9725,38,8,2023-01-02,273,1,Stock
9726,244,4,2023-12-20,475,1,Stock
9727,445,2,2023-07-08,88,1,Stock
9728,379,5,2023-12-22,242,1,Stock
9729,201,5,2024-10-20,86,1,MRO
9730,411,2,2024-11-23,188,1,Stock
9731,268,8,2023-02-18,346,1,MRO
9732,421,1,2024-11-07,53,1,Production
9733,20,5,2023-10-25,117,1,Production
9734,130,4,2024-04-08,302,1,Production
9735,70,7,2023-11-14,481,1,Production
9736,485,7,2023-05-14,37,1,MRO
9737,264,3,2024-08-04,78,1,Stock
9738,134,3,2024-05-08,64,1,Production
9739,319,4,2024-05-31,429,1,Stock
9740,31,3,2023-06-15,47,1,MRO
9741,16,2,2024-07-31,223,1,MRO
9742,456,3,2024-06-20,79,1,Project
9743,422,5,2024-10-01,74,1,Project
9744,361,5,2023-11-30,59,1,Project
9745,218,1,2024-11-19,403,1,Project
9746,254,5,2023-05-25,35,1,Stock
9747,192,8,2023-01-17,483,1,MRO
9748,493,2,2024-06-20,240,1,Stock
9749,163,3,2023-08-14,296,1,Production
9750,136,6,2024-11-20,98,1,Project
9751,390,6,2023-07-17,478,1,Project
9752,406,4,2023-10-04,477,1,Stock
9753,150,1,2024-08-08,372,1,MRO
9754,390,3,2023-12-24,479,1,MRO
9755,296,7,2023-03-12,405,1,Stock
9756,423,2,2023-08-17,353,1,MRO
9757,239,6,2023-08-02,130,1,Stock
9758,114,7,2024-01-25,430,1,Production
9759,37,4,2023-05-13,60,1,Project
9760,249,1,2024-10-15,162,1,Production
9761,111,8,2023-11-22,217,1,Project
9762,350,7,2024-01-04,39,1,MRO
9763,103,4,2024-07-17,184,1,Stock
9764,286,4,2023-11-07,152,1,Production
9765,441,2,2023-03-18,144,1,MRO
9766,373,1,2023-11-18,100,1,Production
9767,145,5,2024-03-01,435,1,Stock
9768,196,5,2024-07-28,204,1,Production
9769,218,2,2023-07-28,123,1,Production
9770,122,6,2023-08-10,262,1,Production
9771,101,1,2023-05-16,312,1,Project
9772,15,7,2024-11-29,324,1,Project
9773,194,5,2024-06-24,334,1,Project
9774,142,4,2024-07-24,122,1,Stock
9775,33,5,2023-07-18,309,1,Project
9776,253,7,2023-02-09,392,1,Project
9777,429,8,2023-10-14,471,1,Stock
9778,53,5,2024-06-09,190,1,Project
9779,366,6,2023-12-03,465,1,MRO
9780,251,5,2024-02-23,338,1,Production
9781,333,7,2024-08-24,156,1,MRO
9782,200,1,2023-01-16,248,1,MRO
9783,43,6,2023-01-17,120,1,Project
9784,64,4,2023-07-09,122,1,MRO
9785,41,5,2024-04-30,484,1,MRO
9786,315,7,2023-01-13,384,1,Project
9787,178,5,2023-12-30,430,1,MRO
9788,167,8,2024-01-24,309,1,Production
9789,230,3,2024-09-01,454,1,Production
9790,55,6,2024-09-02,230,1,Project
9791,94,2,2024-03-09,417,1,Production
9792,230,4,2023-03-01,458,1,Stock
9793,307,7,2023-12-31,35,1,Production
9794,38,2,2023-12-22,412,1,MRO
9795,462,4,2023-12-11,265,1,Stock
9796,70,8,2024-04-12,398,1,Production
9797,317,8,2023-05-24,419,1,Project
9798,310,2,2024-02-20,291,1,Stock
9799,328,6,2024-01-05,443,1,Production
9800,381,3,2023-08-06,191,1,Project
9801,438,4,2024-03-24,161,1,Project
9802,265,3,2023-07-07,457,1,Project
9803,171,1,2024-01-29,420,1,Project
9804,252,1,2023-08-15,150,1,Production
9805,426,7,2023-10-27,102,1,MRO
9806,77,6,2023-06-17,134,1,Stock
9807,215,1,2024-10-10,325,1,Production
9808,482,6,2024-10-25,196,1,Production
9809,140,3,2023-07-12,273,1,MRO
9810,108,2,2023-03-12,2,1,Production
9811,500,1,2024-09-08,94,1,MRO
9812,104,2,2023-08-15,129,1,Stock
9813,175,5,2024-07-07,266,1,Project
9814,304,1,2024-04-08,187,1,Stock
9815,426,8,2024-04-05,317,1,Project
9816,50,6,2023-03-28,249,1,MRO
9817,7,1,2023-09-27,385,1,MRO
9818,245,5,2023-12-14,430,1,Stock
9819,146,1,2024-01-24,229,1,MRO
9820,190,6,2024-09-19,206,1,Production
9821,368,7,2024-06-15,134,1,MRO
9822,467,4,2023-02-11,393,1,Project
9823,134,1,2024-10-08,99,1,Project
9824,462,3,2023-05-04,114,1,Production
9825,327,7,2023-06-15,199,1,MRO
9826,463,7,2023-11-24,362,1,Production
9827,136,8,2023-02-11,237,1,Production
9828,76,2,2024-10-23,468,1,Stock
9829,171,8,2023-01-30,419,1,Project
9830,62,2,2024-09-22,296,1,Stock
9831,147,8,2023-01-14,245,1,MRO
9832,33,8,2023-06-24,196,1,Project
9833,486,3,2024-03-02,414,1,Production
9834,461,8,2024-10-01,241,1,MRO
9835,335,3,2023-03-21,365,1,Project
9836,114,5,2024-10-20,236,1,MRO
9837,330,5,2024-07-26,59,1,Production
9838,154,1,2024-11-17,2,1,Project
9839,92,7,2023-10-13,108,1,Stock
9840,293,3,2023-05-30,464,1,Production
9841,248,7,2024-01-29,378,1,Production
9842,100,2,2024-01-14,381,1,MRO
9843,175,7,2024-09-05,303,1,MRO
9844,84,6,2024-04-13,381,1,Project
9845,414,5,2024-03-11,474,1,Project
9846,418,7,2024-04-06,355,1,Production
9847,163,3,2023-04-23,332,1,Production
9848,79,2,2023-04-26,248,1,Project
9849,182,5,2024-09-21,143,1,Project
9850,20,7,2024-08-21,293,1,MRO
9851,460,3,2024-04-02,96,1,Project
9852,168,6,2024-02-13,406,1,Project
9853,246,7,2024-03-19,240,1,Project
9854,194,5,2024-02-03,305,1,MRO
9855,369,1,2024-03-26,127,1,Stock
9856,383,2,2023-07-18,149,1,Project
9857,492,1,2024-11-26,396,1,Stock
9858,387,3,2023-12-15,473,1,Production
9859,238,6,2023-11-10,446,1,Stock
9860,109,2,2023-07-11,495,1,Production
9861,263,8,2023-06-13,377,1,MRO
9862,87,3,2024-11-29,275,1,Project
9863,349,3,2023-01-20,447,1,Project
9864,500,4,2023-04-30,186,1,Stock
9865,384,8,2023-02-22,333,1,MRO
9866,177,1,2023-06-21,465,1,Production
9867,18,4,2023-04-21,65,1,MRO
9868,222,3,2023-07-10,15,1,Stock
9869,203,4,2023-04-17,202,1,MRO
9870,226,1,2023-06-14,71,1,Production
9871,382,3,2023-01-20,222,1,Production
9872,481,4,2024-03-06,306,1,Stock
9873,146,8,2024-05-27,70,1,Production
9874,71,5,2023-10-18,476,1,Production
9875,200,7,2023-12-13,371,1,MRO
9876,236,7,2023-09-01,407,1,Production
9877,302,3,2024-03-22,243,1,MRO
9878,83,1,2024-01-16,99,1,Stock
9879,425,7,2024-08-25,357,1,Project
9880,179,3,2023-11-03,484,1,Stock
9881,301,2,2024-05-09,386,1,Project
9882,435,8,2023-12-03,215,1,Project
9883,336,4,2023-07-21,481,1,MRO
9884,419,5,2024-01-15,125,1,MRO
9885,293,1,2024-03-20,310,1,Stock
9886,353,6,2023-05-13,84,1,Project
